"TIMESTAMP","RECORD","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-06-21 07:56:02",229,19.362,42.18,47.26,0.02,-3.78,146.92,0.11,0.11,2.908,5.71,14.98
"2020-06-21 08:56:02",230,19.415,42.26,47.3,0.02,-3.77,147.01,0.08,0.08,2.908,5.69,14.94
"2020-06-21 09:56:02",231,19.218,42.05,47.27,0.02,-3.78,146.93,0.08,0.08,2.903,5.74,15.07
"2020-06-21 10:56:02",232,19.079,41.92,47.26,0.02,-3.79,147.2,0.12,0.12,2.897,5.8,15.22
"2020-06-21 11:56:02",233,19.188,42.02,47.26,0.02,-3.78,147.01,0.09,0.09,2.896,5.76,15.12
"2020-06-21 13:56:02",234,18.763,41.62,47.25,0.02,-3.8,147.98,0.12,0.12,2.898,5.92,15.54
"2020-06-21 14:56:02",235,18.304,41.17,47.21,0.02,-3.81,149.25,0.14,0.14,2.895,6.09,16
"2020-06-21 15:56:02",236,18.946,41.89,47.37,0.02,-3.79,149.18,0.1,0.1,2.894,5.9,15.49
"2020-06-21 16:56:02",237,18.095,40.97,47.19,0.02,-3.82,149.81,0.14,0.14,2.891,6.18,16.23
"2020-06-21 17:56:02",238,18.231,41.18,47.3,0.02,-3.82,150.24,0.11,0.11,2.899,6.1,16.02
"2020-06-21 18:56:02",239,18.712,41.45,47.1,0.02,-3.8,146.89,0.13,0.13,2.9,5.92,15.53
"2020-06-21 19:56:02",240,18.291,41.15,47.2,0.02,-3.82,147.61,0.13,0.13,2.904,6.01,15.77
"2020-06-21 20:56:02",241,18.747,41.55,47.18,0.02,-3.8,146.36,0.1,0.1,2.907,5.86,15.38
"2020-06-21 21:56:02",242,18.652,41.49,47.22,0.02,-3.8,146.59,0.1,0.1,2.908,5.92,15.53
"2020-06-21 22:56:02",243,18.396,41.24,47.19,0.02,-3.81,146.8,0.08,0.08,2.91,6,15.75
"2020-06-21 23:56:02",244,18.521,41.36,47.2,0.02,-3.81,146.13,0.12,0.12,2.909,5.93,15.58
"2020-06-22 02:56:02",245,18.575,41.44,47.23,0.02,-3.8,146.51,0.1,0.1,2.929,5.95,15.62
"2020-06-22 03:56:02",246,19.445,42.26,47.27,0.02,-3.77,144.21,0.1,0.1,2.924,5.65,14.83
"2020-06-22 04:56:02",247,19.361,42.17,47.26,0.02,-3.78,144.12,0.07,0.07,2.921,5.7,14.94
"2020-06-22 05:56:02",248,19.441,42.26,47.28,0.02,-3.77,143.69,0.12,0.12,2.921,5.67,14.87
"2020-06-22 06:56:02",249,19.479,42.3,47.28,0.02,-3.77,143.26,0.1,0.1,2.919,5.63,14.77
"2020-06-22 07:56:02",250,19.215,42.03,47.25,0.02,-3.78,143.79,0.06,0.06,2.921,5.74,15.05
"2020-06-22 08:56:02",251,18.945,41.78,47.24,0.02,-3.79,145.13,0.06,0.06,2.924,5.85,15.34
"2020-06-22 09:56:02",252,19.024,41.86,47.25,0.02,-3.79,145,0.13,0.13,2.929,5.81,15.25
"2020-06-22 10:56:02",253,18.995,41.84,47.26,0.02,-3.79,145.22,0.13,0.13,2.935,5.84,15.32
"2020-06-22 11:56:02",254,18.895,41.72,47.23,0.02,-3.79,145.51,0.09,0.09,2.941,5.87,15.39
"2020-06-22 13:56:02",255,18.674,41.56,47.28,0.02,-3.8,146.64,0.09,0.09,2.915,5.92,15.54
"2020-06-22 14:56:02",256,19.066,41.86,47.21,0.02,-3.79,144.17,0.08,0.08,2.923,5.72,15.01
"2020-06-22 15:56:02",257,19.139,41.94,47.22,0.02,-3.78,143.65,0.07,0.07,2.922,5.65,14.83
"2020-06-22 16:56:02",258,18.938,41.77,47.24,0.02,-3.79,144.51,0.07,0.07,2.926,5.73,15.03
"2020-06-22 17:56:02",259,18.632,41.42,47.16,0.02,-3.8,145.41,0.09,0.09,2.924,5.84,15.33
"2020-06-22 19:56:02",260,17.896,40.73,47.12,0.02,-3.83,147.9,0.11,0.11,2.926,6.18,16.24
"2020-06-22 20:56:02",261,18.522,41.33,47.17,0.02,-3.81,146.29,0.1,0.1,2.932,5.9,15.47
"2020-06-22 21:56:02",262,18.603,41.42,47.18,0.02,-3.8,146.08,0.07,0.07,2.935,5.91,15.51
"2020-06-22 22:56:02",263,18.526,41.32,47.15,0.02,-3.81,146.46,0.07,0.07,2.938,5.96,15.63
"2020-06-22 23:56:02",264,19.382,42.21,47.28,0.02,-3.77,143,0.07,0.07,2.931,5.52,14.48
"2020-06-23 02:56:02",265,18.411,41.21,47.14,0.02,-3.81,146.5,0.12,0.12,2.935,6.03,15.83
"2020-06-23 03:56:02",266,17.583,40.51,47.2,0.02,-3.84,148.69,0.08,0.08,2.927,6.35,16.68
"2020-06-23 04:56:02",267,17.855,40.63,47.05,0.02,-3.83,147.37,0.1,0.1,2.925,6.29,16.53
"2020-06-23 05:56:02",268,18.558,41.46,47.27,0.02,-3.81,145.99,0.1,0.1,2.923,5.97,15.66
"2020-06-23 06:56:02",269,18.98,41.82,47.25,0.02,-3.79,142.44,0.05,0.05,2.921,5.67,14.87
"2020-06-23 07:56:02",270,18.997,41.85,47.27,0.02,-3.79,142.43,0.05,0.05,2.913,5.64,14.81
"2020-06-23 08:56:02",271,18.983,41.84,47.27,0.02,-3.79,142.57,0.06,0.06,2.913,5.63,14.77
"2020-06-23 09:56:02",272,18.676,41.55,47.26,0.02,-3.8,145.28,0.06,0.06,2.914,5.86,15.38
"2020-06-23 10:56:02",273,18.341,41.19,47.19,0.02,-3.81,146.54,0.1,0.1,2.916,6.08,15.96
"2020-06-23 11:56:02",274,18.402,41.26,47.21,0.02,-3.81,145.99,0.11,0.11,2.921,6,15.76
"2020-06-23 14:56:02",275,18.373,41.12,47.08,0.02,-3.81,145.21,0.06,0.06,2.984,6.03,15.82
"2020-06-23 15:56:02",276,18.377,41.24,47.22,0.02,-3.81,145.55,0.09,0.09,2.988,5.98,15.7
"2020-06-23 16:56:02",277,18.606,41.54,47.32,0.02,-3.8,145.57,0.06,0.06,2.996,5.87,15.41
"2020-06-23 17:56:02",278,18.863,41.7,47.24,0.02,-3.79,143.01,0.08,0.08,3.007,5.71,14.97
"2020-06-23 18:56:02",279,18.827,41.68,47.25,0.02,-3.8,142.91,0.11,0.11,3.016,5.72,15
"2020-06-23 19:56:02",280,18.736,41.56,47.21,0.02,-3.8,143.08,0.07,0.07,3.015,5.78,15.16
"2020-06-23 20:56:02",281,18.845,41.7,47.25,0.02,-3.79,142.53,0.06,0.06,3.017,5.68,14.9
"2020-06-23 21:56:02",282,18.755,41.6,47.24,0.02,-3.8,142.86,0.08,0.08,3.017,5.77,15.13
"2020-06-23 22:56:02",283,18.719,41.59,47.26,0.02,-3.8,142.52,0.03,0.03,3.02,5.71,14.97
"2020-06-23 23:56:02",284,17.29,40.16,47.1,0.02,-3.85,149.03,0.09,0.09,3.017,6.53,17.14
"2020-06-24 02:56:02",285,18.519,41.41,47.26,0.02,-3.81,142.83,0.07,0.07,2.945,5.82,15.27
"2020-06-24 03:56:02",286,18.541,41.42,47.25,0.02,-3.81,142.18,0.05,0.05,2.943,5.78,15.16
"2020-06-24 04:56:02",287,18.544,41.42,47.24,0.02,-3.81,141.96,0.08,0.08,2.943,5.8,15.22
"2020-06-24 05:56:02",288,18.502,41.39,47.26,0.02,-3.81,141.87,0.09,0.09,2.944,5.8,15.22
"2020-06-24 06:56:02",289,18.47,41.37,47.26,0.02,-3.81,141.93,0.05,0.05,2.947,5.78,15.17
"2020-06-24 07:56:02",290,18.431,41.32,47.25,0.02,-3.81,142.14,0.06,0.06,2.945,5.85,15.36
"2020-06-24 08:56:02",291,18.454,41.34,47.25,0.02,-3.81,142.18,0.03,0.03,2.944,5.83,15.3
"2020-06-24 09:56:02",292,18.389,41.27,47.24,0.02,-3.81,142.53,0.05,0.05,2.945,5.88,15.42
"2020-06-24 10:56:02",293,18.374,41.27,47.25,0.02,-3.81,142.72,0.34,0.34,2.944,5.87,15.4
"2020-06-24 11:56:02",294,18.465,41.34,47.24,0.02,-3.81,142.68,0.06,0.06,2.94,5.83,15.3
"2020-06-24 14:56:02",295,18.54,41.42,47.25,0.02,-3.81,143.45,0.02,0.02,2.877,5.85,15.37
"2020-06-24 15:56:02",296,18.643,41.51,47.25,0.02,-3.8,143.2,0.01,0.01,2.873,5.83,15.3
"2020-06-24 16:56:02",297,18.25,41.16,47.25,0.02,-3.82,146.41,0.05,0.05,2.87,6.05,15.89
"2020-06-24 17:56:02",298,18.384,41.21,47.17,0.02,-3.81,145.98,0.08,0.08,2.866,6.06,15.92
"2020-06-24 18:56:02",299,18.749,41.61,47.25,0.02,-3.8,143.44,0,0,2.863,5.8,15.21
"2020-06-24 19:56:02",300,18.751,41.61,47.25,0.02,-3.8,143.59,0.03,0.03,2.866,5.79,15.2
"2020-06-24 20:56:02",301,19.023,41.82,47.21,0.02,-3.79,143.95,0.02,0.02,2.869,5.68,14.89
"2020-06-24 21:56:02",302,19.074,41.88,47.23,0.02,-3.79,143.87,0.04,0.04,2.876,5.65,14.82
"2020-06-24 22:56:02",303,19.159,41.99,47.26,0.02,-3.78,144.01,0.04,0.04,2.881,5.65,14.83
"2020-06-24 23:56:02",304,19.166,42.03,47.3,0.02,-3.78,143.87,0,0,2.884,5.61,14.72
"2020-06-25 01:56:02",305,18.736,41.65,47.31,0.02,-3.8,145.12,0.05,0.05,2.883,5.88,15.44
"2020-06-25 02:56:02",306,18.735,41.61,47.26,0.02,-3.8,144.01,0.04,0.04,2.891,5.83,15.31
"2020-06-25 03:56:03",307,18.739,41.6,47.25,0.02,-3.8,143.83,0.02,0.02,2.892,5.78,15.16
"2020-06-25 04:56:02",308,18.782,41.65,47.27,0.02,-3.8,143.56,0.03,0.03,2.892,5.71,14.99
"2020-06-25 05:56:02",309,18.753,41.64,47.28,0.02,-3.8,143.6,0.03,0.03,2.893,5.76,15.12
"2020-06-25 06:56:02",310,18.756,41.64,47.28,0.02,-3.8,143.47,0.03,0.03,2.892,5.74,15.06
"2020-06-25 07:56:02",311,18.767,41.65,47.28,0.02,-3.8,143.32,0.02,0.02,2.895,5.73,15.04
"2020-06-25 08:56:02",312,18.714,41.59,47.27,0.02,-3.8,143.42,0.03,0.03,2.897,5.77,15.13
"2020-06-25 09:56:02",313,18.716,41.59,47.26,0.02,-3.8,143.39,0.05,0.05,2.896,5.74,15.06
"2020-06-25 10:56:02",314,18.783,41.66,47.27,0.02,-3.8,143.61,0.03,0.03,2.895,5.72,15
"2020-06-25 11:56:02",315,18.651,41.54,47.27,0.02,-3.8,144.29,-0.01,-0.01,2.892,5.83,15.29
"2020-06-25 14:56:02",316,18.897,41.78,47.29,0.02,-3.79,145.32,-0.01,-0.01,2.881,5.76,15.1
"2020-06-25 16:56:02",317,18.713,41.54,47.21,0.02,-3.8,145.63,0.03,0.03,2.874,5.9,15.47
"2020-06-25 17:56:02",318,19.089,41.96,47.3,0.02,-3.79,144.77,0,0,2.871,5.64,14.79
"2020-06-25 18:56:02",319,19.601,42.5,47.39,0.02,-3.77,145.64,-0.03,-0.03,2.867,5.46,14.32
"2020-06-25 19:56:02",320,20.006,42.85,47.37,0.02,-3.75,145.4,-0.03,-0.03,2.861,5.27,13.82
"2020-06-25 20:56:02",321,18.29,41.11,47.15,0.02,-3.81,146.85,0.04,0.04,2.855,6.1,16
"2020-06-25 21:56:02",322,18.642,41.52,47.26,0.02,-3.8,146.56,0.04,0.04,2.853,5.9,15.49
"2020-06-25 22:56:02",323,19.067,41.92,47.28,0.02,-3.79,145.83,0.01,0.01,2.853,5.75,15.09
"2020-06-25 23:56:02",324,19.213,42.08,47.3,0.02,-3.78,145.09,-0.02,-0.02,2.852,5.68,14.91
"2020-06-26 02:56:02",325,19.388,42.22,47.29,0.02,-3.77,144.9,0.04,0.04,2.897,5.65,14.82
"2020-06-26 03:56:02",326,19.077,41.91,47.26,0.02,-3.79,145.01,-0.03,-0.03,2.892,5.79,15.19
"2020-06-26 04:56:02",327,19.437,42.27,47.29,0.02,-3.77,145.06,-0.04,-0.04,2.889,5.64,14.81
"2020-06-26 05:56:03",328,19.501,42.34,47.31,0.02,-3.77,145.14,-0.03,-0.03,2.884,5.62,14.73
"2020-06-26 06:56:02",329,19.4,42.25,47.31,0.02,-3.77,145.07,0,0,2.881,5.67,14.88
"2020-06-26 07:56:02",330,19.222,42.07,47.29,0.02,-3.78,144.81,0.06,0.06,2.878,5.73,15.03
"2020-06-26 08:56:02",331,19.094,41.95,47.28,0.02,-3.79,145.18,-0,-0,2.875,5.77,15.15
"2020-06-26 09:56:02",332,19.245,42.07,47.27,0.02,-3.78,145.05,-0.03,-0.03,2.871,5.74,15.05
"2020-06-26 10:56:02",333,19.27,42.13,47.31,0.02,-3.78,145.3,-0.02,-0.02,2.867,5.71,14.97
"2020-06-26 11:56:02",334,19.251,42.08,47.27,0.02,-3.78,145.47,-0.01,-0.01,2.865,5.73,15.04
"2020-06-26 14:56:02",335,18.62,41.45,47.21,0.02,-3.8,149.02,0.02,0.02,2.979,6.13,16.09
"2020-06-26 15:56:02",336,18.978,41.8,47.24,0.02,-3.79,147.05,-0.01,-0.01,2.978,5.94,15.59
"2020-06-26 16:56:02",337,18.866,41.68,47.22,0.02,-3.79,147.41,0,0,2.972,6.01,15.77
"2020-06-26 17:56:02",338,19.131,41.94,47.23,0.02,-3.78,147.07,-0.04,-0.04,2.968,5.85,15.34
"2020-06-26 18:56:02",339,18.901,41.71,47.21,0.02,-3.79,146.51,-0.03,-0.03,2.962,5.88,15.44
"2020-06-26 19:56:02",340,18.667,41.51,47.23,0.02,-3.8,148.12,0,0,2.957,6.01,15.78
"2020-06-26 20:56:02",341,18.893,41.75,47.26,0.02,-3.79,146.88,-0.01,-0.01,2.952,5.9,15.49
"2020-06-26 21:56:02",342,18.75,41.59,47.22,0.02,-3.8,149.04,0.01,0.01,2.95,6.1,16.02
"2020-06-26 22:56:02",343,18.968,41.81,47.25,0.02,-3.79,148.5,-0,-0,2.946,6.02,15.82
"2020-06-26 23:56:02",344,19.326,42.15,47.28,0.02,-3.78,147.31,-0.01,-0.01,2.942,5.84,15.33
"2020-06-27 02:56:02",345,18.622,41.45,47.2,0.02,-3.8,148.18,0.01,0.01,2.923,6.09,16
"2020-06-27 03:56:02",346,18.707,41.56,47.24,0.02,-3.8,147.63,-0.03,-0.03,2.916,6.05,15.88
"2020-06-27 04:56:02",347,19.205,42.08,47.31,0.02,-3.78,146.93,-0.01,-0.01,2.912,5.84,15.33
"2020-06-27 05:56:02",348,19.588,42.44,47.33,0.02,-3.77,147.24,-0.04,-0.04,2.908,5.74,15.07
"2020-06-27 06:56:02",349,19.483,42.34,47.33,0.02,-3.77,147.31,-0.03,-0.03,2.907,5.78,15.16
"2020-06-27 07:56:02",350,19.474,42.37,47.37,0.02,-3.77,146.68,-0.04,-0.04,2.903,5.74,15.06
"2020-06-27 08:56:02",351,19.213,42.06,47.28,0.02,-3.78,147.02,-0.05,-0.05,2.898,5.88,15.42
"2020-06-27 09:56:02",352,19.359,42.22,47.32,0.02,-3.78,146.8,-0.05,-0.05,2.897,5.8,15.21
"2020-06-27 10:56:02",353,19.595,42.45,47.34,0.02,-3.77,146.54,-0.02,-0.02,2.894,5.71,14.98
"2020-06-27 11:56:02",354,20.03,42.89,47.39,0.02,-3.75,145.51,-0.06,-0.06,2.888,5.53,14.5
"2020-06-27 14:56:02",355,19.99,42.85,47.39,0.02,-3.75,146.6,-0.06,-0.06,2.987,5.55,14.57
"2020-06-27 15:56:02",356,20.16,43.01,47.39,0.02,-3.75,146.54,-0.04,-0.04,2.981,5.5,14.42
"2020-06-27 16:56:02",357,20.179,43.01,47.38,0.02,-3.75,146.66,-0.07,-0.07,2.974,5.5,14.41
"2020-06-27 17:56:02",358,20.336,43.18,47.4,0.02,-3.74,146.74,-0.06,-0.06,2.97,5.42,14.21
"2020-06-27 18:56:02",359,20.069,42.91,47.37,0.02,-3.75,146.83,-0.05,-0.05,2.906,5.56,14.58
"2020-06-27 19:56:02",360,20.304,43.14,47.4,0.02,-3.74,147.12,-0.05,-0.05,2.902,5.46,14.31
"2020-06-27 20:56:02",361,19.903,42.76,47.37,0.02,-3.76,147.42,-0.05,-0.05,2.897,5.65,14.83
"2020-06-27 21:56:02",362,20.048,42.91,47.39,0.02,-3.75,147.28,-0.09,-0.09,2.892,5.59,14.67
"2020-06-27 22:56:02",363,20.501,43.35,47.42,0.02,-3.73,147.25,-0.09,-0.09,2.888,5.43,14.24
"2020-06-27 23:56:02",364,20.897,43.74,47.46,0.02,-3.72,146.95,-0.12,-0.12,2.886,5.28,13.84
"2020-06-28 02:56:02",365,20.536,43.38,47.43,0.02,-3.73,147.09,-0.08,-0.08,2.932,5.39,14.14
"2020-06-28 03:56:02",366,20.35,43.21,47.42,0.02,-3.74,146.84,-0.09,-0.09,2.927,5.5,14.43
"2020-06-28 04:56:02",367,20.233,43.07,47.38,0.02,-3.74,146.87,-0.09,-0.09,2.927,5.57,14.6
"2020-06-28 05:56:02",368,19.579,42.43,47.33,0.02,-3.77,147.98,-0.03,-0.03,2.928,5.83,15.3
"2020-06-28 06:56:02",369,20.064,42.91,47.38,0.02,-3.75,146.59,-0.05,-0.05,2.929,5.65,14.82
"2020-06-28 07:56:02",370,20.528,43.41,47.46,0.02,-3.73,146.17,-0.09,-0.09,2.926,5.47,14.35
"2020-06-28 08:56:02",371,20.531,43.37,47.42,0.02,-3.73,146.1,-0.09,-0.09,2.919,5.5,14.42
"2020-06-28 09:56:02",372,19.79,42.52,47.22,0.02,-3.76,146.37,-0.1,-0.1,2.915,5.79,15.2
"2020-06-28 10:56:02",373,19.921,42.83,47.43,0.02,-3.76,146.82,-0.09,-0.09,2.912,5.66,14.84
"2020-06-28 11:56:02",374,19.144,42.01,47.3,0.02,-3.78,148.5,-0.05,-0.05,2.914,5.99,15.73
"2020-06-28 14:56:02",375,19.3,42.11,47.25,0.02,-3.78,148.7,-0.07,-0.07,2.982,5.97,15.68
"2020-06-28 15:56:02",376,19.469,42.31,47.31,0.02,-3.77,149.24,-0.06,-0.06,2.985,5.94,15.6
"2020-06-28 16:56:02",377,20.854,43.7,47.46,0.02,-3.72,145.22,-0.12,-0.12,3.002,5.34,14.01
"2020-06-28 17:56:02",378,20.932,43.79,47.48,0.02,-3.72,144.12,-0.11,-0.11,3.003,5.27,13.82
"2020-06-28 18:56:02",379,21.023,43.84,47.44,0.02,-3.71,144.04,-0.13,-0.13,3.017,5.24,13.74
"2020-06-28 19:56:02",380,21.283,44.08,47.44,0.02,-3.71,142.49,-0.1,-0.1,3.021,5.11,13.39
"2020-06-28 20:56:02",381,20.201,42.94,47.27,0.02,-3.74,145.52,-0.1,-0.1,3.021,5.61,14.71
"2020-06-28 21:56:02",382,20.884,43.58,47.29,0.02,-3.72,142.95,-0.12,-0.12,3.019,5.35,14.03
"2020-06-28 22:56:02",383,19.977,42.98,47.54,0.02,-3.75,146.54,-0.05,-0.05,3.02,5.63,14.78
"2020-06-28 23:56:02",384,20.617,43.56,47.54,0.02,-3.73,145.2,-0.11,-0.11,2.973,5.4,14.17
"2020-06-29 02:56:02",385,20.941,43.72,47.4,0.02,-3.72,142.28,-0.13,-0.13,2.927,5.23,13.7
"2020-06-29 03:56:02",386,20.836,43.59,47.36,0.02,-3.72,142.28,-0.07,-0.07,2.927,5.27,13.81
"2020-06-29 04:56:02",387,20.719,43.43,47.3,0.02,-3.73,142.23,-0.12,-0.12,2.927,5.3,13.89
"2020-06-29 05:56:02",388,20.739,43.45,47.3,0.02,-3.72,141.88,-0.12,-0.12,2.923,5.29,13.87
"2020-06-29 06:56:02",389,20.75,43.48,47.32,0.02,-3.72,141.37,-0.1,-0.1,2.92,5.27,13.82
"2020-06-29 07:56:02",390,20.732,43.47,47.32,0.02,-3.73,141.37,-0.1,-0.1,2.918,5.27,13.81
"2020-06-29 08:56:02",391,20.702,43.43,47.32,0.02,-3.73,141.75,-0.11,-0.11,2.918,5.28,13.84
"2020-06-29 09:56:02",392,20.375,43.06,47.23,0.02,-3.74,142.84,-0.11,-0.11,2.916,5.45,14.3
"2020-06-29 10:56:02",393,20.559,43.16,47.16,0.02,-3.73,141.87,-0.09,-0.09,2.915,5.38,14.1
"2020-06-29 11:56:02",394,20.717,43.45,47.32,0.02,-3.73,142.06,-0.15,-0.15,2.914,5.26,13.78
"2020-06-29 14:56:02",395,19.56,42.37,47.29,0.02,-3.77,147.72,-0.09,-0.09,2.942,5.83,15.3
"2020-06-29 15:56:02",396,20.313,43.07,47.3,0.02,-3.74,145.72,-0.11,-0.11,2.939,5.55,14.55
"2020-06-29 16:56:02",397,20.181,42.96,47.31,0.02,-3.75,146.45,-0.09,-0.09,2.933,5.64,14.79
"2020-06-29 17:56:02",398,19.258,42.1,47.28,0.02,-3.78,149.75,-0.06,-0.06,2.928,6,15.76
"2020-06-29 18:56:02",399,19.419,42.28,47.33,0.02,-3.77,149.22,-0.09,-0.09,2.925,5.92,15.54
"2020-06-29 19:56:02",400,21.046,43.77,47.34,0.02,-3.71,142.95,-0.13,-0.13,2.923,5.19,13.61
"2020-06-29 20:56:02",401,21.112,43.82,47.34,0.02,-3.71,142.13,-0.12,-0.12,2.918,4.99,13.08
"2020-06-29 21:56:02",402,20.527,43.36,47.41,0.02,-3.73,145.38,-0.11,-0.11,2.916,5.32,13.94
"2020-06-29 22:56:02",403,20.255,43.04,47.32,0.02,-3.74,144.86,-0.13,-0.13,2.915,5.47,14.35
"2020-06-29 23:56:02",404,20.614,43.34,47.3,0.02,-3.73,142.7,-0.11,-0.11,2.914,5.21,13.65
"2020-06-30 02:56:02",405,20.287,43.05,47.31,0.02,-3.74,143.87,-0.14,-0.14,2.913,5.44,14.25
"2020-06-30 03:56:02",406,20.318,43.07,47.3,0.02,-3.74,142.18,-0.1,-0.1,2.905,5.33,13.98
"2020-06-30 04:56:02",407,20.281,43.04,47.31,0.02,-3.74,142.13,-0.11,-0.11,2.902,5.36,14.05
"2020-06-30 05:56:02",408,20.281,43.05,47.31,0.02,-3.74,141.93,-0.1,-0.1,2.898,5.36,14.05
"2020-06-30 06:56:02",409,20.242,43.01,47.31,0.02,-3.74,141.76,-0.11,-0.11,2.892,5.35,14.02
"2020-06-30 07:56:02",410,20.213,42.97,47.3,0.02,-3.74,141.72,-0.11,-0.11,2.892,5.37,14.07
"2020-06-30 08:56:02",411,19.926,42.71,47.29,0.02,-3.75,145.06,-0.11,-0.11,2.89,5.63,14.76
"2020-06-30 09:56:02",412,19.979,42.76,47.29,0.02,-3.75,145.87,-0.12,-0.12,2.892,5.68,14.9
"2020-06-30 10:56:02",413,20.074,42.85,47.3,0.02,-3.75,143.63,-0.13,-0.13,2.888,5.47,14.34
"2020-06-30 11:56:02",414,20.178,42.95,47.31,0.02,-3.75,142.73,-0.15,-0.15,2.887,5.38,14.12
"2020-06-30 13:56:02",415,20.153,42.95,47.33,0.02,-3.75,143.37,-0.11,-0.11,2.957,5.34,14
"2020-06-30 14:56:02",416,20.261,43.06,47.35,0.02,-3.74,142.06,-0.11,-0.11,2.964,5.26,13.8
"2020-06-30 15:56:02",417,20.203,43.01,47.35,0.02,-3.74,142.61,-0.1,-0.1,2.964,5.29,13.86
"2020-06-30 16:56:02",418,20.256,43.04,47.33,0.02,-3.74,141.01,-0.12,-0.12,2.961,5.26,13.78
"2020-06-30 17:56:02",419,19.938,42.72,47.3,0.02,-3.75,139.99,-0.13,-0.13,2.97,5.26,13.78
"2020-06-30 18:56:02",420,19.785,42.56,47.27,0.02,-3.76,141.4,-0.08,-0.08,2.971,5.42,14.2
"2020-06-30 19:56:02",421,19.689,42.48,47.28,0.02,-3.76,142.25,-0.1,-0.1,2.972,5.51,14.44
"2020-06-30 20:56:02",422,19.418,42.22,47.26,0.02,-3.77,142.69,-0.08,-0.08,2.97,5.55,14.56
"2020-06-30 21:56:02",423,19.402,42.21,47.27,0.02,-3.77,142.27,-0.08,-0.08,2.973,5.53,14.5
"2020-06-30 22:56:02",424,19.468,42.27,47.27,0.02,-3.77,141.46,-0.07,-0.07,2.977,5.49,14.39
"2020-06-30 23:56:02",425,19.361,42.19,47.28,0.02,-3.78,141.16,-0.06,-0.06,2.98,5.5,14.42
"2020-07-01 02:56:02",426,19.243,42.06,47.26,0.02,-3.78,140.55,-0.09,-0.09,2.944,5.56,14.57
"2020-07-01 03:56:02",427,19.17,42,47.26,0.02,-3.78,139.9,-0.11,-0.11,2.943,5.55,14.57
"2020-07-01 04:56:02",428,19.115,41.95,47.26,0.02,-3.78,139.92,-0.12,-0.12,2.943,5.57,14.61
"2020-07-01 05:56:02",429,19.009,41.84,47.25,0.02,-3.79,140.21,-0.1,-0.1,2.944,5.64,14.8
"2020-07-01 06:56:02",430,18.892,41.73,47.25,0.02,-3.79,139.92,-0.08,-0.08,2.946,5.65,14.83
"2020-07-01 07:56:02",431,18.849,41.7,47.26,0.02,-3.79,139.98,-0.1,-0.1,2.948,5.62,14.75
"2020-07-01 08:56:02",432,18.846,41.7,47.26,0.02,-3.79,139.66,-0.09,-0.09,2.896,5.58,14.64
"2020-07-01 09:56:02",433,18.898,41.75,47.26,0.02,-3.79,139.62,-0.09,-0.09,2.898,5.51,14.46
"2020-07-01 10:56:02",434,18.86,41.72,47.26,0.02,-3.79,140.17,-0.09,-0.09,2.9,5.58,14.65
"2020-07-01 11:56:02",435,18.866,41.72,47.26,0.02,-3.79,140.17,-0.07,-0.07,2.903,5.54,14.54
"2020-07-01 13:56:02",436,18.907,41.79,47.29,0.02,-3.79,140.86,-0.07,-0.07,2.988,5.55,14.56
"2020-07-01 14:56:02",437,19.04,41.9,47.29,0.02,-3.79,140.07,-0.14,-0.14,2.988,5.41,14.19
"2020-07-01 15:56:02",438,19.066,41.93,47.29,0.02,-3.79,139.89,-0.1,-0.1,2.936,5.38,14.11
"2020-07-01 16:56:02",439,19.15,42.01,47.29,0.02,-3.78,139.47,-0.13,-0.13,2.937,5.34,14.01
"2020-07-01 17:56:02",440,19.277,42.15,47.32,0.02,-3.78,139.07,-0.09,-0.09,2.939,5.29,13.85
"2020-07-01 18:56:02",441,19.427,42.29,47.33,0.02,-3.77,138.45,-0.14,-0.14,2.941,5.25,13.77
"2020-07-01 19:56:02",442,19.498,42.36,47.33,0.02,-3.77,138.18,-0.1,-0.1,2.941,5.21,13.66
"2020-07-01 20:56:02",443,19.45,42.33,47.35,0.02,-3.77,137.82,-0.11,-0.11,2.943,5.2,13.64
"2020-07-01 21:56:02",444,19.384,42.26,47.34,0.02,-3.77,137.8,-0.11,-0.11,2.943,5.23,13.71
"2020-07-01 22:56:02",445,19.304,42.19,47.34,0.02,-3.78,137.56,-0.1,-0.1,2.945,5.24,13.74
"2020-07-01 23:56:02",446,19.271,42.16,47.34,0.02,-3.78,137.49,-0.12,-0.12,2.947,5.28,13.84
"2020-07-02 02:56:02",447,19.035,41.93,47.32,0.02,-3.79,137.78,-0.1,-0.1,2.889,5.33,13.97
"2020-07-02 03:56:02",448,18.846,41.73,47.29,0.02,-3.79,138.13,-0.09,-0.09,2.887,5.4,14.15
"2020-07-02 04:56:02",449,18.707,41.6,47.28,0.02,-3.8,138.84,-0.12,-0.12,2.886,5.47,14.34
"2020-07-02 05:56:02",450,18.698,41.6,47.29,0.02,-3.8,137.97,-0.09,-0.09,2.886,5.41,14.19
"2020-07-02 06:56:02",451,18.678,41.57,47.28,0.02,-3.8,138.37,-0.09,-0.09,2.887,5.44,14.26
